Отрегулированная передаточная функция
-0,022007865
-0,021907187
-0,021806508
-0,02170583
-0,021605152
-0,021504473
-0,021403795
-0,021303116
-0,021202438
-0,02110176
-0,021001081
-0,020900403
-0,020799724
-0,020699046
-0,020598368
-0,020497689
-0,020397011
-0,020296332
-0,020195654
-0,020094976
-0,019994297
-0,019893619
-0,01979294
-0,019692262
-0,019591584
-0,019490905
-0,019390227
-0,019289548
-0,01918887
-0,019088192
-0,018987513
-0,018886835
-0,018786156
-0,018685478
-0,0185848
-0,018484121
-0,018383443
-0,018282764
-0,018182086
-0,018081408
-0,017980729
-0,017880051
-0,017779372
-0,017678694
-0,017578016
-0,017477337
-0,017376659
-0,01727598
-0,017175302
-0,017074624
-0,016973945
-0,016873267
-0,016772588
-0,01667191
-0,016571232
-0,016470553
-0,016369875
-0,016269196
-0,016168518
-0,01606784
-0,015967161
-0,015866483
-0,015765804
-0,015665126
-0,015564448
-0,015463769
-0,015363091
-0,015262413
-0,015161734
-0,015061056
-0,014960377
-0,014859699
-0,014759021
-0,014658342
-0,014557664
-0,014456985
-0,014356307
-0,014255629
-0,01415495
-0,014054272
-0,013953593
-0,013852915
-0,013752237
-0,013651558
-0,01355088
-0,013450201
-0,013349523
-0,013248845
-0,013148166
-0,013047488
-0,012946809
-0,012846131
-0,012745453
-0,012644774
-0,012544096
-0,012443417
-0,012342739
-0,012242061
-0,012141382
-0,012040704
-0,011940025
-0,011839347
-0,011738669
-0,01163799
-0,011537312
-0,011436633
-0,011335955
-0,011235277
-0,011134598
-0,01103392
-0,010933241
-0,010832563
-0,010731885
-0,010631206
-0,010530528
-0,010429849
-0,010329171
-0,010228493
-0,010127814
-0,010027136
-0,009926457
-0,009825779
-0,009725101
-0,009624422
-0,009523744
-0,009423065
-0,009322387
-0,009221709
-0,00912103
-0,009020352
-0,008919674
-0,008818995
-0,008718317
-0,008617638
-0,00851696
-0,008416282
-0,008315603
-0,008214925
-0,008114246
-0,008013568
-0,00791289
-0,007812211
-0,007711533
-0,007610854
-0,007510176
-0,007409498
-0,007308819
-0,007208141
-0,007107462
-0,007006784
-0,006906106
-0,006805427
-0,006704749
-0,00660407
-0,006503392
-0,006402714
-0,006302035
-0,006201357
-0,006100678
-0,006
-0,005899322
-0,005798643
-0,005697965
-0,005597286
-0,005496608
-0,00539593
-0,005295251
-0,005194573
-0,005093894
-0,004993216
-0,004892538
-0,004791859
-0,004691181
-0,004590502
-0,004489824
-0,004389146
-0,004288467
-0,004187789
-0,00408711
-0,003986432
-0,003885754
-0,003785075
-0,003684397
-0,003583718
-0,00348304
-0,003382362
-0,003281683
-0,003181005
-0,003080326
-0,002979648
-0,00287897
-0,002778291
-0,002677613
-0,002576935
-0,002476256
-0,002375578
-0,002274899
-0,002174221
-0,002073543
-0,001972864
-0,001872186
-0,001771507
-0,001670829
-0,001570151
-0,001469472
-0,001368794
-0,001268115
-0,001167437
-0,001066759
-0,00096608
-0,000865402
-0,000764723
-0,000664045
-0,000563367
-0,000462688
-0,00036201
-0,000261331
-0,000160653
-5,99746E-05
4,07038E-05
0,000141382
0,000242061
0,000342739
0,000443417
0,000544096
0,000644774
0,000745453
0,000846131
0,000946809
0,001047488
0,001148166
0,001248845
0,001349523
0,001450201
0,00155088
0,001651558
0,001752237
0,001852915
0,001953593
0,002054272
0,00215495
0,002255629
0,002356307
0,002456985
0,002557664
0,002658342
0,002759021
0,002859699
0,002960377
0,003061056
0,003161734
0,003262413
0,003363091
0,003463769
0,003564448
0,003665126
0,003765804
0,003866483
0,003967161
0,00406784
0,004168518
0,004269196
0,004369875
0,004470553
0,004571232
0,00467191
0,004772588
0,004873267
0,004973945
0,005074624
0,005175302
0,00527598
0,005376659
0,005477337
0,005578016
0,005678694
0,005779372
0,005880051
0,005980729
0,006081408
0,006182086
0,006282764
0,006383443
0,006484121
0,0065848
0,006685478
0,006786156
0,006886835
0,006987513
0,007088192
0,00718887
0,007289548
0,007390227
0,007490905
0,007591584
0,007692262
0,00779294
0,007893619
0,007994297
0,008094976
0,008195654
0,008296332
0,008397011
0,008497689
0,008598368
0,008699046
0,008799724
0,008900403
0,009001081
0,00910176
0,009202438
0,009303116
0,009403795
0,009504473
0,009605152
0,00970583
0,009806508
0,009907187
0,010007865
0,010108543
0,010209222
0,0103099
0,010410579
0,010511257
0,010611935
0,010712614
0,010813292
0,010913971
0,011014649
0,011115327
0,011216006
0,011316684
0,011417363
0,011518041
0,011618719
0,011719398
0,011820076
0,011920755
0,012021433
0,012122111
0,01222279
0,012323468
0,012424147
0,012524825
0,012625503
0,012726182
0,01282686
0,012927539
0,013028217
0,013128895
0,013229574
0,013330252
0,013430931
0,013531609
0,013632287
0,013732966
0,013833644
0,013934323
0,014035001
0,014135679
0,014236358
0,014337036
0,014437715
0,014538393
0,014639071
0,01473975
0,014840428
0,014941107
0,015041785
0,015142463
0,015243142
0,01534382
0,015444499
0,015545177
0,015645855
0,015746534
0,015847212
0,015947891
0,016048569
0,016149247
0,016249926
0,016350604
0,016451283
0,016551961
0,016652639
0,016753318
0,016853996
0,016954674
0,017055353
0,017156031
0,01725671
0,017357388
0,017458066
0,017558745
0,017659423
0,017760102
0,01786078
0,017961458
0,018062137
0,018162815
0,018263494
0,018364172
0,01846485
0,018565529
0,018666207
0,018766886
0,018867564
0,018968242
0,019068921
0,019169599
0,019270278
0,019370956
0,019471634
0,019572313
0,019672991
0,01977367
0,019874348
0,019975026
0,020075705
0,020176383
0,020277062
0,02037774
0,020478418
0,020579097
0,020679775
0,020780454
0,020881132
0,02098181
0,021082489
0,021183167
0,021283846
0,021384524
0,021485202
0,021585881
0,021686559
0,021787238
0,021887916
0,021988594
0,022089273
0,022189951
0,02229063
0,022391308
0,022491986
0,022592665
0,022693343
0,022794022
0,0228947
0,022995378
0,023096057
0,023196735
0,023297413
0,023398092
0,02349877
0,023599449
0,023700127
0,023800805
0,023901484
0,024002162
0,024102841
0,024203519
0,024304197
0,024404876
0,024505554
0,024606233
0,024706911
0,024807589
0,024908268
0,025008946
0,025109625
0,025210303
0,025310981
0,02541166
0,025512338
0,025613017
0,025713695
0,025814373
0,025915052
0,02601573
0,026116409
0,026217087
0,026317765
0,026418444
0,026519122
0,026619801
0,026720479
0,026821157
0,026921836
0,027022514
0,027123193
0,027223871
0,027324549
0,027425228
0,027525906
0,027626585
0,027727263
0,027827941
0,02792862
0,028029298
0,028129977
0,028230655
0,028331333
0,028432012
0,02853269
0,028633369
0,028734047
0,028834725
0,028935404
0,029036082
0,029136761
0,029237439
0,029338117
0,029438796
0,029539474
0,029640152
0,029740831
0,029841509
0,029942188
0,030042866
0,030143544
0,030244223
0,030344901
0,03044558
0,030546258
0,030646936
0,030747615
0,030848293
0,030948972
0,03104965
0,031150328
0,031251007
0,031351685
0,031452364
0,031553042
0,03165372
0,031754399
0,031855077
0,031955756
0,032056434
0,032157112
0,032257791
0,032358469
0,032459148
0,032559826
0,032660504
0,032761183
0,032861861
0,03296254
0,033063218
0,033163896
0,033264575
0,033365253
0,033465932
0,03356661
0,033667288
0,033767967
0,033868645
0,033969324
0,034070002
0,03417068
0,034271359
0,034372037
0,034472716
0,034573394
0,034674072
0,034774751
0,034875429
0,034976108
0,035076786
0,035177464
0,035278143
0,035378821
0,0354795
0,035580178
0,035680856
0,035781535
0,035882213
0,035982891
0,03608357
0,036184248
0,036284927
0,036385605
0,036486283
0,036586962
0,03668764
0,036788319
0,036888997
0,036989675
0,037090354
0,037191032
0,037291711
0,037392389
0,037493067
0,037593746
0,037694424
0,037795103
0,037895781
0,037996459
0,038097138
0,038197816
0,038298495
0,038399173
0,038499851
0,03860053
0,038701208
0,038801887
0,038902565
0,039003243
0,039103922
0,0392046
0,039305279
0,039405957
0,039506635
0,039607314
0,039707992
0,039808671
0,039909349
0,040010027
0,040110706
0,040211384
0,040312063
0,040412741
0,040513419
0,040614098
0,040714776
0,040815455
0,040916133
0,041016811
0,04111749
0,041218168
0,041318847
0,041419525
0,041520203
0,041620882
0,04172156
0,041822239
0,041922917
0,042023595
0,042124274
0,042224952
0,04232563
0,042426309
0,042526987
0,042627666
0,042728344
0,042829022
0,042929701
0,043030379
0,043131058
0,043231736
0,043332414
0,043433093
0,043533771
0,04363445
0,043735128
0,043835806
0,043936485
0,044037163
0,044137842
0,04423852
0,044339198
0,044439877
0,044540555
0,044641234
0,044741912
0,04484259
0,044943269
0,045043947
0,045144626
0,045245304
0,045345982
0,045446661
0,045547339
0,045648018
0,045748696
0,045849374
0,045950053
0,046050731
0,04615141
0,046252088
0,046352766
0,046453445
0,046554123
0,046654802
0,04675548
0,046856158
0,046956837
0,047057515
0,047158194
0,047258872
0,04735955
0,047460229
0,047560907
0,047661586
0,047762264
0,047862942
0,047963621
0,048064299
0,048164978
0,048265656
0,048366334
0,048467013
0,048567691
0,04866837
0,048769048
0,048869726
0,048970405
0,049071083
0,049171761
0,04927244
0,049373118
0,049473797
0,049574475
0,049675153
0,049775832
0,04987651
0,049977189
0,050077867
0,050178545
0,050279224
0,050379902
0,050480581
0,050581259
0,050681937
0,050782616
0,050883294
0,050983973
0,051084651
0,051185329
0,051286008
0,051386686
0,051487365
0,051588043
0,051688721
0,0517894
0,051890078
0,051990757
0,052091435
0,052192113
0,052292792
0,05239347
0,052494149
0,052594827
0,052695505
0,052796184
0,052896862
0,052997541
0,053098219
0,053198897
0,053299576
0,053400254
0,053500933
0,053601611
0,053702289
0,053802968
0,053903646
0,054004325
0,054105003
0,054205681
0,05430636
0,054407038
0,054507717
0,054608395
0,054709073
0,054809752
0,05491043
0,055011109
0,055111787
0,055212465
0,055313144
0,055413822
0,0555145
0,055615179
0,055715857
0,055816536
0,055917214
0,056017892
0,056118571
0,056219249
0,056319928
0,056420606
0,056521284
0,056621963
0,056722641
0,05682332
0,056923998
0,057024676
0,057125355
0,057226033
0,057326712
0,05742739
0,057528068
0,057628747
0,057729425
0,057830104
0,057930782
0,05803146
0,058132139
0,058232817
0,058333496
0,058434174
0,058534852
0,058635531
0,058736209
0,058836888
0,058937566
0,059038244
0,059138923
0,059239601
0,05934028
0,059440958
0,059541636
0,059642315
0,059742993
0,059843672
0,05994435
0,060045028
0,060145707
0,060246385
0,060347064
0,060447742
0,06054842
0,060649099
0,060749777
0,060850456
0,060951134
0,061051812
0,061152491
0,061253169
0,061353848
0,061454526
0,061555204
0,061655883
0,061756561
0,061857239
0,061957918
0,062058596
0,062159275
0,062259953
0,062360631
0,06246131
0,062561988
0,062662667
0,062763345
0,062864023
0,062964702
0,06306538
0,063166059
0,063266737
0,063367415
0,063468094
0,063568772
0,063669451
0,063770129
0,063870807
0,063971486
0,064072164
0,064172843
0,064273521
0,064374199
0,064474878
0,064575556
0,064676235
0,064776913
0,064877591
0,06497827
0,065078948
0,065179627
0,065280305
0,065380983
0,065481662
0,06558234
0,065683019
0,065783697
0,065884375
0,065985054
0,066085732
0,066186411
0,066287089
0,066387767
0,066488446
0,066589124
0,066689803
0,066790481
0,066891159
0,066991838
0,067092516
0,067193195
0,067293873
0,067394551
0,06749523
0,067595908
0,067696587
0,067797265
0,067897943
0,067998622
0,0680993
0,068199978
0,068300657
0,068401335
0,068502014
0,068602692
0,06870337
0,068804049
0,068904727
0,069005406
0,069106084
0,069206762
0,069307441
0,069408119
0,069508798
0,069609476
0,069710154
0,069810833
0,069911511
0,07001219
0,070112868
0,070213546
0,070314225
0,070414903
0,070515582
0,07061626
0,070716938
0,070817617
0,070918295
0,071018974
0,071119652
0,07122033
0,071321009
0,071421687
0,071522366
0,071623044
0,071723722
0,071824401
0,071925079
0,072025758
0,072126436
0,072227114
0,072327793
0,072428471
0,07252915
0,072629828
0,072730506
0,072831185
0,072931863
0,073032542
0,07313322
0,073233898
0,073334577
0,073435255
0,073535934
0,073636612
0,07373729
0,073837969
0,073938647
0,074039326
0,074140004
0,074240682
0,074341361
0,074442039
0,074542717
0,074643396
0,074744074
0,074844753
0,074945431
0,075046109
0,075146788
0,075247466
0,075348145
0,075448823
0,075549501
0,07565018
0,075750858
0,075851537
0,075952215
0,076052893
0,076153572
0,07625425
0,076354929
0,076455607
0,076556285
0,076656964
0,076757642
0,076858321
0,076958999
0,077059677
0,077160356
0,077261034
0,077361713
0,077462391
0,077563069
0,077663748
0,077764426
0,077865105
0,077965783
0,078066461
0,07816714
0,078267818
0,078368497
0,078469175
0,078569853
0,078670532
0,07877121
0,078871889
0,078972567
0,079073245
0,079173924
0,079274602
0,079375281
0,079475959
0,079576637
0,079677316
0,079777994
0,079878673
0,079979351
0,080080029
0,080180708
0,080281386
0,080382065
0,080482743
0,080583421
0,0806841
0,080784778
0,080885457
0,080986135
0,081086813
0,081187492
0,08128817
0,081388848
0,081489527
0,081590205
0,081690884
0,081791562
0,08189224
0,081992919
0,082093597
0,082194276
0,082294954
0,082395632
0,082496311
0,082596989
0,082697668
0,082798346
0,082899024
0,082999703
0,083100381
0,08320106
0,083301738
0,083402416
0,083503095
0,083603773
0,083704452
0,08380513
0,083905808
0,084006487
0,084107165
0,084207844
0,084308522
0,0844092
0,084509879
0,084610557
0,084711236
0,084811914
0,084912592
0,085013271
0,085113949
0,085214628
0,085315306
0,085415984
0,085516663
0,085617341
0,08571802
0,085818698
0,085919376
0,086020055
0,086120733
0,086221412
0,08632209
0,086422768
0,086523447
0,086624125
0,086724804
0,086825482
0,08692616
0,087026839
0,087127517
0,087228196
0,087328874
0,087429552
0,087530231
0,087630909
0,087731587
0,087832266
0,087932944
0,088033623
0,088134301
0,088234979
0,088335658
0,088436336
0,088537015
0,088637693
0,088738371
0,08883905
0,088939728
0,089040407
0,089141085
0,089241763
0,089342442
0,08944312
0,089543799
0,089644477
0,089745155
0,089845834
0,089946512
0,090047191
0,090147869
0,090248547
0,090349226
0,090449904
0,090550583
0,090651261
0,090751939
0,090852618
0,090953296
0,091053975
0,091154653
0,091255331
0,09135601
0,091456688
0,091557367
0,091658045
0,091758723
0,091859402
0,09196008
0,092060759
0,092161437
0,092262115
0,092362794
0,092463472
0,092564151
0,092664829
0,092765507
0,092866186
0,092966864
0,093067543
0,093168221
0,093268899
0,093369578
0,093470256
0,093570935
0,093671613
0,093772291
0,09387297
0,093973648
0,094074326
0,094175005
0,094275683
0,094376362
0,09447704
0,094577718
0,094678397
0,094779075
0,094879754
0,094980432
0,09508111
0,095181789
0,095282467
0,095383146
0,095483824
0,095584502
0,095685181
0,095785859
0,095886538
0,095987216
0,096087894
0,096188573
0,096289251
0,09638993
0,096490608
0,096591286
0,096691965
0,096792643
0,096893322
0,096994
0,097094678
0,097195357
0,097296035
0,097396714
0,097497392
0,09759807
0,097698749
0,097799427
0,097900106
0,098000784
0,098101462
0,098202141
0,098302819
0,098403498
0,098504176
0,098604854
0,098705533
0,098806211
0,09890689
0,099007568
0,099108246
0,099208925
0,099309603
0,099410282
0,09951096
0,099611638
0,099712317
0,099812995
0,099913674
0,100014352
0,10011503
0,100215709
0,100316387
0,100417065
0,100517744
0,100618422
0,100719101
0,100819779
0,100920457
0,101021136
0,101121814
0,101222493
0,101323171
0,101423849
0,101524528
0,101625206
0,101725885
0,101826563
0,101927241
0,10202792
0,102128598
0,102229277
0,102329955
0,102430633
0,102531312
0,10263199
0,102732669
0,102833347
0,102934025
0,103034704
0,103135382
0,103236061
0,103336739
0,103437417
0,103538096
0,103638774
0,103739453
0,103840131
0,103940809
0,104041488
0,104142166
0,104242845
0,104343523
0,104444201
0,10454488
0,104645558
0,104746237
0,104846915
0,104947593
0,105048272
0,10514895
0,105249629
0,105350307
0,105450985
0,105551664
0,105652342
0,105753021
0,105853699
0,105954377
0,106055056
0,106155734
0,106256413
0,106357091
0,106457769
0,106558448
0,106659126
0,106759804
0,106860483
0,106961161
0,10706184
0,107162518
0,107263196
0,107363875
0,107464553
0,107565232
0,10766591
0,107766588
0,107867267
0,107967945
0,108068624
0,108169302
0,10826998
0,108370659
0,108471337
0,108572016
0,108672694
0,108773372
0,108874051
0,108974729
0,109075408
0,109176086
0,109276764
0,109377443
0,109478121
0,1095788
0,109679478
0,109780156
0,109880835
0,109981513
0,110082192
0,11018287
0,110283548
0,110384227
0,110484905
0,110585584
0,110686262
0,11078694
0,110887619
0,110988297
0,111088976
0,111189654
0,111290332
0,111391011
0,111491689
0,111592368
0,111693046
0,111793724
0,111894403
0,111995081
0,11209576
0,112196438
0,112297116
0,112397795
0,112498473
0,112599152
0,11269983
0,112800508
0,112901187
0,113001865
0,113102543
0,113203222
0,1133039
0,113404579
0,113505257
0,113605935
0,113706614
0,113807292
0,113907971
0,114008649
0,114109327
0,114210006
0,114310684
0,114411363
0,114512041
0,114612719
0,114713398
0,114814076
0,114914755
0,115015433
0,115116111
0,11521679
0,115317468
0,115418147
0,115518825
0,115619503
0,115720182
0,11582086
0,115921539
0,116022217
0,116122895
0,116223574
0,116324252
0,116424931
0,116525609
0,116626287
0,116726966
0,116827644
0,116928323
0,117029001
0,117129679
0,117230358
0,117331036
0,117431715
0,117532393
0,117633071
0,11773375
0,117834428
0,117935107
0,118035785
0,118136463
0,118237142
0,11833782
0,118438499
0,118539177
0,118639855
0,118740534
0,118841212
0,118941891
0,119042569
0,119143247
0,119243926
0,119344604
0,119445283
0,119545961
0,119646639
0,119747318
0,119847996
0,119948674
0,120049353
0,120150031
0,12025071
0,120351388
0,120452066
0,120552745
0,120653423
0,120754102
0,12085478
0,120955458
0,121056137
0,121156815
0,121257494
0,121358172
0,12145885
0,121559529
0,121660207
0,121760886
0,121861564
0,121962242
0,122062921
0,122163599
0,122264278
0,122364956
0,122465634
0,122566313
0,122666991
0,12276767
0,122868348
0,122969026
0,123069705
0,123170383
0,123271062
0,12337174
0,123472418
0,123573097
0,123673775
0,123774454
0,123875132
0,12397581
0,124076489
0,124177167
0,124277846
0,124378524
0,124479202
0,124579881
0,124680559
0,124781238
0,124881916
0,124982594
0,125083273
0,125183951
0,12528463
0,125385308
0,125485986
0,125586665
0,125687343
0,125788022
0,1258887
0,125989378
0,126090057
0,126190735
0,126291413
0,126392092
0,12649277
0,126593449
0,126694127
0,126794805
0,126895484
0,126996162
0,127096841
0,127197519
0,127298197
0,127398876
0,127499554
0,127600233
0,127700911
0,127801589
0,127902268
0,128002946
0,128103625
0,128204303
0,128304981
0,12840566
0,128506338
0,128607017
0,128707695
0,128808373
0,128909052
0,12900973
0,129110409
0,129211087
0,129311765
0,129412444
0,129513122
0,129613801
0,129714479
0,129815157
0,129915836
0,130016514
0,130117193
0,130217871
0,130318549
0,130419228
0,130519906
0,130620585
0,130721263
0,130821941
0,13092262
0,131023298
0,131123977
0,131224655
0,131325333
0,131426012
0,13152669
0,131627369
0,131728047
0,131828725
0,131929404
0,132030082
0,132130761
0,132231439
0,132332117
0,132432796
0,132533474
0,132634152
0,132734831
0,132835509
0,132936188
0,133036866
0,133137544
0,133238223
0,133338901
0,13343958
0,133540258
0,133640936
0,133741615
0,133842293
0,133942972
0,13404365
0,134144328
0,134245007
0,134345685
0,134446364
0,134547042
0,13464772
0,134748399
0,134849077
0,134949756
0,135050434
0,135151112
0,135251791
0,135352469
0,135453148
0,135553826
0,135654504
0,135755183
0,135855861
0,13595654
0,136057218
0,136157896
0,136258575
0,136359253
0,136459932
0,13656061
0,136661288
0,136761967
0,136862645
0,136963324
0,137064002
0,13716468
0,137265359
0,137366037
0,137466716
0,137567394
0,137668072
0,137768751
0,137869429
0,137970108
0,138070786
0,138171464
0,138272143
0,138372821
0,1384735
0,138574178
0,138674856
0,138775535
0,138876213
0,138976891
0,13907757
0,139178248
0,139278927
0,139379605
0,139480283
0,139580962
0,13968164
0,139782319
0,139882997
0,139983675
0,140084354
0,140185032
0,140285711
0,140386389
0,140487067
0,140587746
0,140688424
0,140789103
0,140889781
0,140990459
0,141091138
0,141191816
0,141292495
0,141393173
0,141493851
0,14159453
0,141695208
0,141795887
0,141896565
0,141997243
0,142097922
0,1421986
0,142299279
0,142399957
0,142500635
0,142601314
0,142701992
0,142802671
0,142903349
0,143004027
0,143104706
0,143205384
0,143306063
0,143406741
0,143507419
0,143608098
0,143708776
0,143809455
0,143910133
0,144010811
0,14411149
0,144212168
0,144312847
0,144413525
0,144514203
0,144614882
0,14471556
0,144816239
0,144916917
0,145017595
0,145118274
0,145218952
0,14531963
0,145420309
0,145520987
0,145621666
0,145722344
0,145823022
0,145923701
0,146024379
0,146125058
0,146225736
0,146326414
0,146427093
0,146527771
0,14662845
0,146729128
0,146829806
0,146930485
0,147031163
0,147131842
0,14723252
0,147333198
0,147433877
0,147534555
0,147635234
0,147735912
0,14783659
0,147937269
0,148037947
0,148138626
0,148239304
0,148339982
0,148440661
0,148541339
0,148642018
0,148742696
0,148843374
0,148944053
0,149044731
0,14914541
0,149246088
0,149346766
0,149447445
0,149548123
0,149648802
0,14974948
0,149850158
0,149950837
0,150051515
0,150152194
0,150252872
0,15035355
0,150454229
0,150554907
0,150655586
0,150756264
0,150856942
0,150957621
0,151058299
0,151158978
0,151259656
0,151360334
0,151461013
0,151561691
0,15166237
0,151763048
0,151863726
0,151964405
0,152065083
0,152165761
0,15226644
0,152367118
0,152467797
0,152568475
0,152669153
0,152769832
0,15287051
0,152971189
0,153071867
0,153172545
0,153273224
0,153373902
0,153474581
0,153575259
0,153675937
0,153776616
0,153877294
0,153977973
0,154078651
0,154179329
0,154280008
0,154380686
0,154481365
0,154582043
0,154682721
0,1547834
0,154884078
0,154984757
0,155085435
0,155186113
0,155286792
0,15538747
0,155488149
0,155588827
0,155689505
0,155790184
0,155890862
0,155991541
0,156092219
0,156192897
0,156293576
0,156394254
0,156494933
0,156595611
0,156696289
0,156796968
0,156897646
0,156998325
0,157099003
0,157199681
0,15730036
0,157401038
0,157501717
0,157602395
0,157703073
0,157803752
0,15790443
0,158005109
0,158105787
0,158206465
0,158307144
0,158407822
0,1585085
0,158609179
0,158709857
0,158810536
0,158911214
0,159011892
0,159112571
0,159213249
0,159313928
0,159414606
0,159515284
0,159615963
0,159716641
0,15981732
0,159917998
0,160018676
0,160119355
0,160220033
0,160320712
0,16042139
0,160522068
0,160622747
0,160723425
0,160824104
0,160924782
0,16102546
0,161126139
0,161226817
0,161327496
0,161428174
0,161528852
0,161629531
0,161730209
0,161830888
0,161931566
0,162032244
0,162132923
0,162233601
0,16233428
0,162434958
0,162535636
0,162636315
0,162736993
0,162837672
0,16293835
0,163039028
0,163139707
0,163240385
0,163341064
0,163441742
0,16354242
0,163643099
0,163743777
0,163844456
0,163945134
0,164045812
0,164146491
0,164247169
0,164347848
0,164448526
0,164549204
0,164649883
0,164750561
0,164851239
0,164951918
0,165052596
0,165153275
0,165253953
0,165354631
0,16545531
0,165555988
0,165656667
0,165757345
0,165858023
0,165958702
0,16605938
0,166160059
0,166260737
0,166361415
0,166462094
0,166562772
0,166663451
0,166764129
0,166864807
0,166965486
0,167066164
0,167166843
0,167267521
0,167368199
0,167468878
0,167569556
0,167670235
0,167770913
0,167871591
0,16797227
0,168072948
0,168173627
0,168274305
0,168374983
0,168475662
0,16857634
